,Model,Dataset,AUROC,Accuracy,Train time,Inference time,Trainable params,Shuffling
9,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7570833333333332,0.7017543859649122,96.91229772567748,0.0017311768225061965,1719842,None
10,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7818947368421052,0.6882352941176471,102.71891784667967,0.0017163809608010685,1719842,None
11,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7472280701754386,0.6588235294117647,97.79097294807434,0.0016971616184010224,1719842,None
12,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8126315789473685,0.7411764705882353,93.95461368560792,0.0016792395535637351,1719842,None
13,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.800982456140351,0.7470588235294118,101.81248140335084,0.001714468002319336,1719842,None
14,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7698245614035089,0.6882352941176471,91.40191292762756,0.0017153094796573416,1719842,None
15,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7375438596491227,0.6647058823529411,88.86212968826294,0.001710904345792883,1719842,None
16,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7595789473684211,0.6588235294117647,91.4593427181244,0.0017219459309297449,1719842,None
17,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7781052631578946,0.6823529411764706,91.39471340179443,0.0017153543584487018,1719842,None
18,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.743438596491228,0.6588235294117647,88.90319514274597,0.0017299483804141774,1719842,None
19,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7879298245614035,0.7058823529411765,97.22127747535706,0.0016980227302102482,1719842,None
20,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8329824561403508,0.7823529411764706,107.21046876907349,0.0017168213339412914,1719842,None
21,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7131228070175438,0.6411764705882353,91.50788760185242,0.00173798448899213,1719842,None
22,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8223157894736842,0.7647058823529411,96.6888508796692,0.0017216696458704332,1719842,None
23,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8568421052631578,0.7588235294117647,102.03006267547607,0.0017308515660903034,1719842,None
24,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7476491228070176,0.6529411764705882,94.11871933937071,0.0017433489070219153,1719842,None
25,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7960701754385966,0.7529411764705882,96.62004208564758,0.0017242333468268898,1719842,None
26,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.800842105263158,0.7176470588235294,109.8806676864624,0.0017085103427662569,1719842,None
27,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7251929824561404,0.6411764705882353,88.86239075660706,0.001710670134600471,1719842,None
28,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7385263157894737,0.6941176470588235,91.54464173316956,0.001735068770015941,1719842,None
29,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7501754385964913,0.6941176470588235,91.52332091331482,0.0017185884363511029,1719842,None
30,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8499649122807018,0.7764705882352941,99.8972065448761,0.0018458871280445772,1719842,None
31,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8355087719298245,0.7411764705882353,99.37403535842896,0.0017175562241498162,1719842,None
32,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8178245614035088,0.7529411764705882,99.30321311950684,0.0017315051134894875,1719842,None
33,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.6899649122807017,0.5588235294117647,83.58328413963318,0.0017171957913567038,1719842,None
34,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8067368421052632,0.7352941176470589,94.102028131485,0.0017181003794950597,1719842,None
35,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8033684210526315,0.7294117647058823,91.50306558609007,0.0017133011537439685,1719842,None
36,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8296140350877194,0.7235294117647059,96.58488082885742,0.001714059885810403,1719842,None
37,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8373333333333333,0.7588235294117647,96.77739596366882,0.0017325289109173944,1719842,None
38,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.7799298245614035,0.711764705882353,94.06172251701356,0.001723345588235294,1719842,None
39,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8766315789473684,0.7764705882352941,99.27646827697754,0.0017519586226519416,1719842,None
40,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8158596491228071,0.7235294117647059,94.2178795337677,0.0016976005890790154,1719842,None
41,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.720982456140351,0.6705882352941176,85.89963674545288,0.001732649522669175,1719842,None
42,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8151578947368422,0.711764705882353,111.92139053344728,0.0017335709403542912,1719842,None
43,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8458947368421053,0.7764705882352941,94.13755178451538,0.001748495943406049,1719842,None
44,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8618947368421054,0.788235294117647,109.15512418746948,0.001836236785439884,1719842,None
45,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8209122807017545,0.7411764705882353,96.43687176704408,0.001709876340978286,1719842,None
46,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8764912280701754,0.7941176470588235,98.92507433891296,0.0017143670250387754,1719842,None
47,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8209122807017545,0.7470588235294118,91.20396423339844,0.0016993354348575369,1719842,None
48,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8401403508771931,0.7705882352941177,93.74314904212952,0.0017232460134169634,1719842,None
49,meanLSTM,HCP Deskian/Killiany ROI in Orig space,0.8435087719298245,0.7411764705882353,98.8717234134674,0.00173339142518885,1719842,None
0,meanLSTM,HCP Deskian/Killiany ROI,0.7422222222222222,0.6842105263157895,95.91489362716676,0.0017313580763967413,1719842,None
1,meanLSTM,HCP Deskian/Killiany ROI,0.7445833333333334,0.6608187134502924,104.85869789123537,0.0017204828429640386,1719842,None
2,meanLSTM,HCP Deskian/Killiany ROI,0.7259722222222222,0.6900584795321637,113.12774682044984,0.0017293935630753724,1719842,None
3,meanLSTM,HCP Deskian/Killiany ROI,0.7626388888888889,0.7134502923976608,105.0531086921692,0.001718706554836697,1719842,None
4,meanLSTM,HCP Deskian/Killiany ROI,0.7522222222222222,0.7017543859649122,99.75254440307616,0.0017433877576861466,1719842,None
5,meanLSTM,HCP Deskian/Killiany ROI,0.7372222222222222,0.7017543859649122,91.70626282691956,0.001741084439015528,1719842,None
6,meanLSTM,HCP Deskian/Killiany ROI,0.7640277777777778,0.6842105263157895,102.24720573425292,0.0017197159995809633,1719842,None
7,meanLSTM,HCP Deskian/Killiany ROI,0.7122222222222222,0.6900584795321637,91.37977433204652,0.0017278403566594709,1719842,None
8,meanLSTM,HCP Deskian/Killiany ROI,0.7343055555555555,0.6549707602339181,99.75306606292725,0.0017462752715885989,1719842,None
9,meanLSTM,HCP Deskian/Killiany ROI,0.716111111111111,0.6783625730994152,94.48188281059264,0.0017637453581157484,1719842,None
10,meanLSTM,HCP Deskian/Killiany ROI,0.7318055555555556,0.6549707602339181,91.92270278930664,0.0017245080735948351,1719842,None
11,meanLSTM,HCP Deskian/Killiany ROI,0.83125,0.7309941520467836,99.75229477882384,0.0017338775054753176,1719842,None
12,meanLSTM,HCP Deskian/Killiany ROI,0.6191666666666668,0.6140350877192983,86.58474707603455,0.0017392579575031123,1719842,None
13,meanLSTM,HCP Deskian/Killiany ROI,0.8336111111111112,0.7485380116959064,97.19772219657898,0.0017311280233818188,1719842,None
14,meanLSTM,HCP Deskian/Killiany ROI,0.7459722222222223,0.695906432748538,91.92403030395508,0.0017354404717160943,1719842,None
15,meanLSTM,HCP Deskian/Killiany ROI,0.7344444444444443,0.6666666666666666,92.05035972595216,0.0017574781562849791,1719842,None
16,meanLSTM,HCP Deskian/Killiany ROI,0.6654166666666667,0.6257309941520468,92.06336832046507,0.001765825595074927,1719842,None
17,meanLSTM,HCP Deskian/Killiany ROI,0.7319444444444445,0.6491228070175439,91.92666888237,0.001731451491863407,1719842,None
18,meanLSTM,HCP Deskian/Killiany ROI,0.7790277777777777,0.7134502923976608,94.51829624176024,0.001745362030832391,1719842,None
19,meanLSTM,HCP Deskian/Killiany ROI,0.6491666666666667,0.5789473684210527,89.38476634025574,0.001746733983357747,1719842,None
20,meanLSTM,HCP Deskian/Killiany ROI,0.7675900277008311,0.6783625730994152,94.75440549850464,0.0017270832731012711,1719842,None
21,meanLSTM,HCP Deskian/Killiany ROI,0.7350415512465375,0.6198830409356725,94.64554715156557,0.001749157208448265,1719842,None
22,meanLSTM,HCP Deskian/Killiany ROI,0.7745152354570637,0.6842105263157895,99.87040615081789,0.001747304235982616,1719842,None
23,meanLSTM,HCP Deskian/Killiany ROI,0.7552631578947369,0.6783625730994152,94.82017469406128,0.00173198409944947,1719842,None
24,meanLSTM,HCP Deskian/Killiany ROI,0.7326869806094184,0.672514619883041,97.49580335617064,0.0018121582722803304,1719842,None
25,meanLSTM,HCP Deskian/Killiany ROI,0.7631578947368421,0.7017543859649122,94.57054114341736,0.0017651577442013033,1719842,None
26,meanLSTM,HCP Deskian/Killiany ROI,0.7689750692520776,0.6842105263157895,95.11441469192503,0.0017686796467206631,1719842,None
27,meanLSTM,HCP Deskian/Killiany ROI,0.7434903047091413,0.6549707602339181,104.96280550956726,0.0017552835899486876,1719842,None
28,meanLSTM,HCP Deskian/Killiany ROI,0.731163434903047,0.6549707602339181,97.1745593547821,0.0017427505805478458,1719842,None
29,meanLSTM,HCP Deskian/Killiany ROI,0.6998614958448753,0.631578947368421,94.58384156227112,0.001754877860086006,1719842,None
30,meanLSTM,HCP Deskian/Killiany ROI,0.8246537396121884,0.7485380116959064,92.06356883049013,0.0017634902084082888,1719842,None
31,meanLSTM,HCP Deskian/Killiany ROI,0.8196675900277008,0.7777777777777778,94.60864329338074,0.001735525521618581,1719842,None
32,meanLSTM,HCP Deskian/Killiany ROI,0.7979224376731303,0.7309941520467836,89.37665295600891,0.0017399522993299696,1719842,None
33,meanLSTM,HCP Deskian/Killiany ROI,0.8822714681440443,0.8187134502923976,99.86815667152403,0.0017480668965836018,1719842,None
34,meanLSTM,HCP Deskian/Killiany ROI,0.8777008310249307,0.7894736842105263,102.4391987323761,0.0017197104225381774,1719842,None
35,meanLSTM,HCP Deskian/Killiany ROI,0.8247922437673131,0.7660818713450293,97.28473496437071,0.0017575185898451777,1719842,None
36,meanLSTM,HCP Deskian/Killiany ROI,0.871606648199446,0.8070175438596491,97.37808847427368,0.0017301367040266072,1719842,None
37,meanLSTM,HCP Deskian/Killiany ROI,0.8692520775623267,0.783625730994152,97.35139322280884,0.0017695050490529913,1719842,None
38,meanLSTM,HCP Deskian/Killiany ROI,0.8552631578947368,0.7953216374269005,102.58646607398988,0.0017432469373558,1719842,None
39,meanLSTM,HCP Deskian/Killiany ROI,0.8529085872576176,0.7953216374269005,109.00621151924132,0.001728225172611705,1719842,None
40,meanLSTM,HCP Deskian/Killiany ROI,0.7672982456140351,0.6882352941176471,94.6873574256897,0.001714622273164637,1719842,None
41,meanLSTM,HCP Deskian/Killiany ROI,0.7983157894736842,0.7588235294117647,97.58287906646729,0.0017795618842629823,1719842,None
42,meanLSTM,HCP Deskian/Killiany ROI,0.791578947368421,0.7235294117647059,95.0109930038452,0.0017762071946088006,1719842,None
43,meanLSTM,HCP Deskian/Killiany ROI,0.7340350877192982,0.6352941176470588,92.24019598960876,0.0017433825661154357,1719842,None
44,meanLSTM,HCP Deskian/Killiany ROI,0.8148771929824561,0.7352941176470589,108.7131209373474,0.0017591518514296588,1719842,None
45,meanLSTM,HCP Deskian/Killiany ROI,0.7590175438596491,0.711764705882353,94.64380240440369,0.0017628781935747932,1719842,None
46,meanLSTM,HCP Deskian/Killiany ROI,0.7792280701754386,0.7294117647058823,94.53004693984984,0.0017028149436501896,1719842,None
47,meanLSTM,HCP Deskian/Killiany ROI,0.8043508771929825,0.7294117647058823,95.26124477386476,0.0017898924210492302,1719842,None
48,meanLSTM,HCP Deskian/Killiany ROI,0.7969122807017545,0.6647058823529411,95.07355189323424,0.001774751438814051,1719842,None
49,meanLSTM,HCP Deskian/Killiany ROI,0.7733333333333334,0.7352941176470589,97.42363929748537,0.0017646172467400043,1719842,None
0,meanLSTM,HCP ICA Time,1.0,1.0,211.4939610958099,0.001774069791782402,1671842,None
1,meanLSTM,HCP ICA Time,1.0,0.9880239520958084,169.8010058403015,0.0017449141976362216,1671842,None
2,meanLSTM,HCP ICA Time,0.9998565279770444,0.9880239520958084,572.191285610199,0.0017993550100726282,1671842,None
3,meanLSTM,HCP ICA Time,1.0,0.994011976047904,229.58594679832456,0.0017523023182760456,1671842,None
4,meanLSTM,HCP ICA Time,1.0,1.0,175.97979927062988,0.0017631810582326558,1671842,None
5,meanLSTM,HCP ICA Time,0.9998565279770444,0.994011976047904,144.30443239212036,0.0017634894319637094,1671842,None
6,meanLSTM,HCP ICA Time,1.0,1.0,190.25321292877197,0.0017512244378735204,1671842,None
7,meanLSTM,HCP ICA Time,1.0,0.994011976047904,98.98441290855408,0.001755161913569102,1671842,None
8,meanLSTM,HCP ICA Time,0.9998565279770444,0.994011976047904,933.2551310062408,0.0017282591608470072,1671842,None
9,meanLSTM,HCP ICA Time,1.0,0.994011976047904,154.5493016242981,0.0017840947933539658,1671842,None
10,meanLSTM,HCP ICA Time,0.9921090387374464,0.9281437125748504,107.6442301273346,0.0017421502553060385,1671842,None
11,meanLSTM,HCP ICA Time,0.9968436154949784,0.9760479041916168,91.00861930847168,0.0017483220128955957,1671842,None
12,meanLSTM,HCP ICA Time,0.9944045911047346,0.9760479041916168,80.46741795539856,0.0017500366279464997,1671842,None
13,meanLSTM,HCP ICA Time,1.0,0.994011976047904,155.62031936645508,0.0017412037192704435,1671842,None
14,meanLSTM,HCP ICA Time,0.9984218077474892,0.9880239520958084,152.83687734603882,0.001752457932797735,1671842,None
15,meanLSTM,HCP ICA Time,1.0,1.0,107.7800633907318,0.001734639356236258,1671842,None
16,meanLSTM,HCP ICA Time,0.9998565279770444,0.9880239520958084,146.83455848693848,0.0017319467967141888,1671842,None
17,meanLSTM,HCP ICA Time,0.9962697274031564,0.994011976047904,708.7639842033386,0.0017427213177709522,1671842,None
18,meanLSTM,HCP ICA Time,1.0,1.0,284.338819026947,0.001758655388198213,1671842,None
19,meanLSTM,HCP ICA Time,0.999713055954089,0.994011976047904,362.3046669960022,0.0017416348714314534,1671842,None
20,meanLSTM,HCP ICA Time,0.9997130559540888,0.9880239520958084,178.4986629486084,0.0017422416253004246,1671842,None
21,meanLSTM,HCP ICA Time,0.9989956958393114,0.9760479041916168,93.80048871040344,0.0017533816263347328,1671842,None
22,meanLSTM,HCP ICA Time,0.9985652797704448,0.9640718562874252,125.5530788898468,0.001741472118628953,1671842,None
23,meanLSTM,HCP ICA Time,0.9998565279770444,0.994011976047904,124.83470368385316,0.001758605420232533,1671842,None
24,meanLSTM,HCP ICA Time,0.999713055954089,0.994011976047904,180.67937397956848,0.0017512929653693103,1671842,None
25,meanLSTM,HCP ICA Time,1.0,1.0,114.70849609375,0.0017559528350830078,1671842,None
26,meanLSTM,HCP ICA Time,0.9998565279770444,0.994011976047904,129.1508822441101,0.0017219203674864623,1671842,None
27,meanLSTM,HCP ICA Time,0.9998565279770444,0.994011976047904,324.58961296081543,0.0017276195708863036,1671842,None
28,meanLSTM,HCP ICA Time,0.9998565279770444,0.994011976047904,124.9749367237091,0.0017355601944609317,1671842,None
29,meanLSTM,HCP ICA Time,1.0,1.0,157.57773995399475,0.0017295997299833926,1671842,None
30,meanLSTM,HCP ICA Time,0.9997095134350036,0.9819277108433736,126.03549695014954,0.0017392477357243918,1671842,None
31,meanLSTM,HCP ICA Time,0.9994190268700072,0.9819277108433736,101.78985452651978,0.0017499521554234516,1671842,None
32,meanLSTM,HCP ICA Time,0.9989832970225128,0.993975903614458,111.19229340553284,0.0017236298825367387,1671842,None
33,meanLSTM,HCP ICA Time,0.9997095134350036,0.993975903614458,96.12500739097597,0.0017346272985619235,1671842,None
34,meanLSTM,HCP ICA Time,0.998547567175018,0.9819277108433736,101.0189242362976,0.001746532428695495,1671842,None
35,meanLSTM,HCP ICA Time,1.0,1.0,246.09535002708435,0.001748596329286874,1671842,None
36,meanLSTM,HCP ICA Time,0.999854756717502,0.993975903614458,110.26002931594849,0.0017332269484738269,1671842,None
37,meanLSTM,HCP ICA Time,0.9994190268700072,0.9759036144578314,115.62179255485536,0.001761483858866864,1671842,None
38,meanLSTM,HCP ICA Time,0.9992737835875092,0.9819277108433736,415.6492455005646,0.0017260858811527849,1671842,None
39,meanLSTM,HCP ICA Time,0.9930283224400872,0.963855421686747,113.90967726707458,0.0017610773982771907,1671842,None
40,meanLSTM,HCP ICA Time,0.999274099883856,0.993975903614458,138.92980456352234,0.001740992787372635,1671842,None
41,meanLSTM,HCP ICA Time,0.9991289198606272,0.9819277108433736,183.72323656082153,0.001752910843814712,1671842,None
42,meanLSTM,HCP ICA Time,0.9997096399535425,0.9879518072289156,133.4289903640747,0.0018025737210928675,1671842,None
43,meanLSTM,HCP ICA Time,1.0,0.9698795180722892,104.6432876586914,0.0017274603786238704,1671842,None
44,meanLSTM,HCP ICA Time,1.0,1.0,242.8530380725861,0.0017672059047653015,1671842,None
45,meanLSTM,HCP ICA Time,0.9986933797909407,0.9879518072289156,119.95462822914124,0.0017535858843699995,1671842,None
46,meanLSTM,HCP ICA Time,0.9988385598141696,0.9819277108433736,204.9414114952087,0.0017499133764979351,1671842,None
47,meanLSTM,HCP ICA Time,1.0,0.993975903614458,147.92290139198303,0.0017470566623182182,1671842,None
48,meanLSTM,HCP ICA Time,0.9984030197444832,0.993975903614458,115.97110724449158,0.0017640576305159605,1671842,None
49,meanLSTM,HCP ICA Time,0.9921602787456446,0.9518072289156626,542.5956044197083,0.001761535564100886,1671842,None
0,meanLSTM,UK Biobank (Sex) ICA,0.9650981875936028,0.8946912867859204,1333.897979259491,0.0006044751567367316,1671842,None
1,meanLSTM,UK Biobank (Sex) ICA,0.9643580235646207,0.8967109059434507,1329.6945695877075,0.0006030345334527951,1671842,None
2,meanLSTM,UK Biobank (Sex) ICA,0.9641037176595458,0.9008944027697634,1328.2052109241486,0.0006056651172098643,1671842,None
3,meanLSTM,UK Biobank (Sex) ICA,0.964179256551744,0.8985862665897288,1319.2256429195404,0.0006016644520767837,1671842,None
4,meanLSTM,UK Biobank (Sex) ICA,0.9654154425755098,0.9016156953260244,1324.1835007667542,0.0006068971414340416,1671842,None
5,meanLSTM,UK Biobank (Sex) ICA,0.9669763705477958,0.904068090017311,1323.8367466926577,0.0006029405692926529,1671842,None
6,meanLSTM,UK Biobank (Sex) ICA,0.9683927038631996,0.9033467974610502,1398.9056527614594,0.00060698415802451,1671842,None
7,meanLSTM,UK Biobank (Sex) ICA,0.9672224784335626,0.9039238315060588,1408.483445644379,0.0006010017846267621,1671842,None
8,meanLSTM,UK Biobank (Sex) ICA,0.9667909112742592,0.8991633006347375,1364.175705909729,0.0006013586558294104,1671842,None
9,meanLSTM,UK Biobank (Sex) ICA,0.9654549269134032,0.9000288517022504,1406.2507574558258,0.0006057581871283653,1671842,None
10,meanLSTM,UK Biobank (Sex) ICA,0.9670564946874572,0.8969845621122493,1358.1603693962095,0.0006070288378960848,1671842,None
11,meanLSTM,UK Biobank (Sex) ICA,0.9664671419311726,0.9024671764536142,1441.032065153122,0.0006062721315184948,1671842,None
12,meanLSTM,UK Biobank (Sex) ICA,0.9650694478962124,0.9033328524022508,1477.2980127334597,0.0006043586254876649,1671842,None
13,meanLSTM,UK Biobank (Sex) ICA,0.9676853440362404,0.902034338479296,1396.6499199867249,0.0006056533646160451,1671842,None
14,meanLSTM,UK Biobank (Sex) ICA,0.967161386591476,0.9030442937527052,1520.574737071991,0.0006064305727211123,1671842,None
15,meanLSTM,UK Biobank (Sex) ICA,0.9646150697240377,0.9004472659067956,1326.063180685043,0.0006028636505276657,1671842,None
16,meanLSTM,UK Biobank (Sex) ICA,0.9656169610417996,0.8939546962920214,1364.423326253891,0.0006050145431714491,1671842,None
17,meanLSTM,UK Biobank (Sex) ICA,0.9649050600657818,0.8982830760352042,1440.011979341507,0.0006008570955491413,1671842,None
18,meanLSTM,UK Biobank (Sex) ICA,0.9665973467996632,0.902611455778387,1403.514198064804,0.0006067808220318052,1671842,None
19,meanLSTM,UK Biobank (Sex) ICA,0.9642252500711692,0.8971288414370221,1439.5702185630798,0.0006073142109349287,1671842,None
20,meanLSTM,UK Biobank (Sex) ICA,0.9697589151424078,0.9076612321454336,1482.481315612793,0.0006034795279249005,1671842,None
21,meanLSTM,UK Biobank (Sex) ICA,0.9704664647989132,0.907372673495888,1468.0663726329803,0.0006079564722666853,1671842,None
22,meanLSTM,UK Biobank (Sex) ICA,0.969703017422516,0.908094070119752,1320.9979820251465,0.0006009862977108937,1671842,None
23,meanLSTM,UK Biobank (Sex) ICA,0.9694882965404163,0.9046313663252056,1406.033163547516,0.0006044888596155654,1671842,None
24,meanLSTM,UK Biobank (Sex) ICA,0.969572310478697,0.907372673495888,1318.1209115982056,0.0005991831776590475,1671842,None
25,meanLSTM,UK Biobank (Sex) ICA,0.9709545238576992,0.9089597460683884,1405.2518599033356,0.0006062505978248694,1671842,None
26,meanLSTM,UK Biobank (Sex) ICA,0.9667590987346194,0.9050642042995238,1320.247918367386,0.0006007659385393853,1671842,None
27,meanLSTM,UK Biobank (Sex) ICA,0.968348878422292,0.9050642042995238,1324.3163168430328,0.0006069301131345754,1671842,None
28,meanLSTM,UK Biobank (Sex) ICA,0.9709733516825132,0.9117010532390708,1480.0329127311709,0.0006042330352074311,1671842,None
29,meanLSTM,UK Biobank (Sex) ICA,0.9709204664145914,0.911556773914298,1405.2704918384552,0.0006069858737054488,1671842,None
30,meanLSTM,UK Biobank (Sex) ICA,0.9678495226686176,0.9052084836242966,1331.975694656372,0.0006037439520509363,1671842,None
31,meanLSTM,UK Biobank (Sex) ICA,0.9695698837812766,0.9040542490261144,1409.4420278072355,0.0006064204594528601,1671842,None
32,meanLSTM,UK Biobank (Sex) ICA,0.968902793028316,0.9063627182224788,1524.3469536304474,0.000606701291840652,1671842,None
33,meanLSTM,UK Biobank (Sex) ICA,0.9691170118350872,0.9060741595729332,1357.696629524231,0.00060604692210609,1671842,None
34,meanLSTM,UK Biobank (Sex) ICA,0.9707499281613884,0.9086711874188428,1439.994577407837,0.0006051033954568076,1671842,None
35,meanLSTM,UK Biobank (Sex) ICA,0.9678118670189896,0.9059298802481603,1389.8059477806091,0.0006051030514680915,1671842,None
36,meanLSTM,UK Biobank (Sex) ICA,0.9686334296146456,0.9078055114702064,1350.732965707779,0.000603737863450662,1671842,None
37,meanLSTM,UK Biobank (Sex) ICA,0.97152504878917,0.9060741595729332,1376.24076461792,0.0006038938279345238,1671842,None
38,meanLSTM,UK Biobank (Sex) ICA,0.968325741117576,0.9052084836242966,1401.5079035758972,0.0006059501580802622,1671842,None
39,meanLSTM,UK Biobank (Sex) ICA,0.9677365138801236,0.902611455778387,1411.605008840561,0.0006013326255502235,1671842,None
40,meanLSTM,UK Biobank (Sex) ICA,0.9672700440604574,0.9017457798297503,1358.2442429065704,0.0006010053546857634,1671842,None
41,meanLSTM,UK Biobank (Sex) ICA,0.9649014200196514,0.9030442937527052,1511.4005773067474,0.0006012762457996611,1671842,None
42,meanLSTM,UK Biobank (Sex) ICA,0.9654300216612032,0.8961188861636128,1405.8272922039032,0.0006062491186733903,1671842,None
43,meanLSTM,UK Biobank (Sex) ICA,0.967543507755976,0.9021786178040688,1435.157569885254,0.0006069712197861447,1671842,None
44,meanLSTM,UK Biobank (Sex) ICA,0.9678402342750424,0.9005915452315684,1354.779798746109,0.0006064742936869236,1671842,None
45,meanLSTM,UK Biobank (Sex) ICA,0.9672753995306264,0.9017457798297503,1336.8335359096527,0.000604522329717638,1671842,None
46,meanLSTM,UK Biobank (Sex) ICA,0.9682274180324372,0.9029000144279324,1449.8781337738037,0.0006033791176186824,1671842,None
47,meanLSTM,UK Biobank (Sex) ICA,0.9674391597668964,0.9004472659067956,1410.3603808879852,0.0006054466617965643,1671842,None
48,meanLSTM,UK Biobank (Sex) ICA,0.9667273424701002,0.9004472659067956,1553.7135529518127,0.0006042876606155416,1671842,None
49,meanLSTM,UK Biobank (Sex) ICA,0.9651200738251562,0.8997258692829317,1358.3577346801758,0.0006037960663414194,1671842,None
0,DICE,HCP ICA,0.8013540766349754,0.7305389221556886,168.04013752937317,0.003199938528552026,818171,None
1,DICE,HCP ICA,0.8171996542783059,0.7544910179640718,175.8182406425476,0.003176435025152332,818171,None
2,DICE,HCP ICA,0.7768654566407375,0.7425149700598802,157.3653826713562,0.0031513939360658565,818171,None
3,DICE,HCP ICA,0.8333333333333334,0.7305389221556886,170.89914894104004,0.0031731385670736166,818171,None
4,DICE,HCP ICA,0.816911552866609,0.7365269461077845,185.0365445613861,0.0031561551693670763,818171,None
5,DICE,HCP ICA,0.8140305387496399,0.7425149700598802,171.1996872425079,0.0032026025349508503,818171,None
6,DICE,HCP ICA,0.7938634399308556,0.6946107784431138,161.95765042304993,0.0031574900278788127,818171,None
7,DICE,HCP ICA,0.8269951022760013,0.7664670658682635,175.83804869651794,0.003191005683944611,818171,None
8,DICE,HCP ICA,0.8324690290982426,0.7844311377245509,175.9244785308838,0.003182499708529718,818171,None
9,DICE,HCP ICA,0.820368769806972,0.7245508982035929,185.17437076568604,0.003219351797046775,818171,None
10,DICE,HCP ICA,0.788965715932008,0.6646706586826348,166.705082654953,0.0031561323268684796,818171,None
11,DICE,HCP ICA,0.8478824546240277,0.7844311377245509,180.7055525779724,0.0031579011928535507,818171,None
12,DICE,HCP ICA,0.8886488043791414,0.7784431137724551,166.71353602409363,0.0031750844624228104,818171,None
13,DICE,HCP ICA,0.8520599250936329,0.7485029940119761,167.0481116771698,0.0032094981142146858,818171,None
14,DICE,HCP ICA,0.8732353788533563,0.7544910179640718,190.07594680786133,0.0031584322809459207,818171,None
15,DICE,HCP ICA,0.8367905502736963,0.7544910179640718,171.6292781829834,0.0031843371020105786,818171,None
16,DICE,HCP ICA,0.8644482857966004,0.7964071856287425,176.1351993083954,0.0031599784325696753,818171,None
17,DICE,HCP ICA,0.876260443676174,0.7904191616766467,171.65855383872986,0.0031707643748757368,818171,None
18,DICE,HCP ICA,0.8532123307404206,0.7844311377245509,171.36672353744507,0.003173526889549758,818171,None
19,DICE,HCP ICA,0.8526361279170268,0.7844311377245509,171.45013284683228,0.0032115924858047576,818171,None
20,DICE,HCP ICA,0.8895131086142322,0.8203592814371258,162.02100920677185,0.0031699677427371818,818171,None
21,DICE,HCP ICA,0.9152981849611064,0.8143712574850299,171.0825114250183,0.0031615060246633197,818171,None
22,DICE,HCP ICA,0.9213483146067416,0.844311377245509,176.03219985961914,0.0031924661761986283,818171,None
23,DICE,HCP ICA,0.9255257850763468,0.7964071856287425,171.517516374588,0.003199187581410665,818171,None
24,DICE,HCP ICA,0.8707865168539326,0.7485029940119761,185.15622067451477,0.003155214343956131,818171,None
25,DICE,HCP ICA,0.8379429559204841,0.688622754491018,166.7402617931366,0.0031847582605784527,818171,None
26,DICE,HCP ICA,0.9069432440218956,0.8502994011976048,176.10401153564453,0.0031623040844580372,818171,None
27,DICE,HCP ICA,0.9030538749639871,0.8143712574850299,176.0370717048645,0.0032075450805846804,818171,None
28,DICE,HCP ICA,0.9104004609622586,0.8143712574850299,176.188955783844,0.003190169077433512,818171,None
